,source,target,weight
3785,10469,9605,1.0
3786,10569,9605,2.0
3787,10587,9605,1.0
3788,10598,9605,1.0
3789,10607,9605,1.0
3790,10608,9605,1.0
3791,10872,9605,1.0
3792,10876,9605,1.0
3793,10878,9605,2.0
3794,10887,9605,1.0
3795,10889,9605,1.0
3796,11006,9605,1.0
3797,11020,9605,1.0
3798,11022,9605,1.0
3799,11030,9605,1.0
3800,11033,9605,1.0
3801,11035,9605,2.0
3802,11154,9605,1.0
3803,11155,9605,1.0
3804,11157,9605,1.0
3805,11159,9605,1.0
3806,11162,9605,1.0
3807,11165,9605,1.0
3808,11173,9605,1.0
3809,11175,9605,1.0
3810,11178,9605,1.0
3811,11293,9605,1.0
3812,11298,9605,1.0
3813,11302,9605,1.0
3814,11307,9605,1.0
3815,11418,9605,1.0
3816,11462,9605,1.0
3817,11560,9605,1.0
3818,11583,9605,1.0
3819,11586,9605,1.0
3820,11741,9605,1.0
3821,11743,9605,1.0
3822,11865,9605,1.0
3823,11866,9605,2.0
3824,11883,9605,1.0
3825,12004,9605,1.0
3826,12276,9605,1.0
3827,12568,9605,1.0
3828,12576,9605,1.0
3829,12723,9605,1.0
3830,12741,9605,1.0
3831,12839,9605,1.0
3832,12853,9605,1.0
3833,12857,9605,1.0
3834,12873,9605,1.0
3835,12977,9605,1.0
3836,13007,9605,1.0
3837,13133,9605,1.0
3838,13159,9605,1.0
3839,13271,9605,1.0
3840,13289,9605,1.0
3841,13428,9605,1.0
3842,13436,9605,2.0
3843,13437,9605,1.0
3844,13682,9605,1.0
3845,13709,9605,1.0
3846,14143,9605,1.0
3847,14252,9605,1.0
3848,14549,9605,1.0
3849,14565,9605,1.0
3850,14578,9605,1.0
3851,14580,9605,1.0
3852,15680,9605,1.0
3853,15709,9605,1.0
3854,5758,6606,1.0
3855,5759,6606,1.0
3856,5900,6606,1.0
3857,6179,6606,1.0
3858,6325,6606,2.0
3859,6605,6606,2.0
3860,6609,6606,2.0
3861,6747,6606,4.0
3862,6750,6606,3.0
3863,7318,6606,1.0
3864,8028,6606,1.0
3865,9746,6606,1.0
3866,5758,9712,1.0
3867,6895,9712,1.0
3868,8139,9712,1.0
3869,8583,9712,1.0
3870,8691,9712,1.0
3871,8859,9712,3.0
3872,8878,9712,1.0
3873,9154,9712,1.0
3874,9426,9712,1.0
3875,9429,9712,4.0
3876,9569,9712,1.0
3877,9604,9712,1.0
3878,9710,9712,1.0
3879,9711,9712,3.0
3880,9719,9712,2.0
3881,9853,9712,1.0
3882,9854,9712,1.0
3883,9855,9712,2.0
3884,9996,9712,3.0
3885,9997,9712,1.0
3886,9998,9712,5.0
3887,10137,9712,1.0
3888,10139,9712,1.0
3889,10143,9712,2.0
3890,10175,9712,2.0
3891,10423,9712,1.0
3892,10569,9712,1.0
3893,11286,9712,1.0
3894,12277,9712,1.0
3895,5759,10138,1.0
3896,7463,10138,2.0
3897,8151,10138,1.0
3898,8558,10138,1.0
3899,9001,10138,1.0
3900,9175,10138,1.0
3901,9426,10138,1.0
3902,9427,10138,1.0
3903,9429,10138,1.0
3904,9571,10138,1.0
3905,9605,10138,1.0
3906,9709,10138,1.0
3907,9711,10138,1.0
3908,9712,10138,1.0
3909,9718,10138,1.0
3910,9738,10138,1.0
3911,9849,10138,1.0
3912,9850,10138,1.0
3913,9852,10138,1.0
3914,9854,10138,3.0
3915,9856,10138,1.0
3916,9888,10138,1.0
3917,9992,10138,2.0
3918,9993,10138,3.0
3919,9994,10138,2.0
3920,9995,10138,2.0
3921,9996,10138,4.0
3922,9997,10138,4.0
3923,10134,10138,2.0
3924,10137,10138,2.0
3925,10139,10138,4.0
3926,10140,10138,4.0
3927,10143,10138,1.0
3928,10147,10138,1.0
3929,10149,10138,2.0
3930,10276,10138,1.0
3931,10279,10138,4.0
3932,10280,10138,2.0
3933,10281,10138,3.0
3934,10285,10138,2.0
3935,10297,10138,1.0
3936,10422,10138,1.0
3937,10423,10138,1.0
3938,10424,10138,2.0
3939,10561,10138,2.0
3940,10567,10138,1.0
3941,10569,10138,1.0
3942,10849,10138,1.0
3943,10850,10138,1.0
3944,10862,10138,1.0
3945,10989,10138,2.0
3946,11035,10138,1.0
3947,11179,10138,1.0
3948,11320,10138,1.0
3949,11420,10138,1.0
3950,11703,10138,2.0
3951,11861,10138,1.0
3952,11956,10138,2.0
3953,5759,10172,1.0
3954,7463,10172,1.0
3955,9031,10172,1.0
3956,9033,10172,1.0
3957,10326,10172,1.0
3958,11172,10172,1.0
3959,5760,11143,1.0
3960,9020,11143,1.0
3961,9124,11143,1.0
3962,9583,11143,1.0
3963,9589,11143,1.0
3964,9724,11143,1.0
3965,9725,11143,1.0
3966,9863,11143,1.0
3967,9995,11143,1.0
3968,10008,11143,1.0
3969,10147,11143,2.0
3970,10285,11143,2.0
3971,10433,11143,3.0
3972,10435,11143,3.0
3973,10449,11143,2.0
3974,10571,11143,1.0
3975,10575,11143,1.0
3976,10577,11143,1.0
3977,10579,11143,2.0
3978,10580,11143,1.0
3979,10581,11143,1.0
3980,10851,11143,1.0
3981,10855,11143,1.0
3982,10856,11143,1.0
3983,10859,11143,1.0
3984,11000,11143,1.0
3985,11001,11143,2.0
3986,11005,11143,1.0
3987,11013,11143,1.0
3988,11138,11143,1.0
3989,11141,11143,1.0
3990,11142,11143,6.0
3991,11150,11143,1.0
3992,11151,11143,2.0
3993,11282,11143,2.0
3994,11284,11143,1.0
3995,11285,11143,1.0
3996,11425,11143,1.0
3997,11426,11143,1.0
3998,11428,11143,2.0
3999,11432,11143,1.0
4000,11452,11143,2.0
4001,11566,11143,2.0
4002,11859,11143,1.0
4003,11983,11143,1.0
4004,12276,11143,1.0
4005,14261,11143,1.0
4006,5762,7181,1.0
4007,11038,7181,1.0
4008,5762,8177,1.0
4009,5832,8842,1.0
4010,8276,8842,1.0
4011,8280,8842,1.0
4012,8412,8842,1.0
4013,8418,8842,1.0
4014,8553,8842,1.0
4015,8554,8842,1.0
4016,8836,8842,1.0
4017,8980,8842,1.0
4018,8982,8842,4.0
4019,8983,8842,1.0
4020,9126,8842,3.0
4021,9408,8842,2.0
4022,5832,9099,2.0
4023,6540,9099,2.0
4024,6684,9099,2.0
4025,7391,9099,1.0
4026,7673,9099,2.0
4027,7998,9099,1.0
4028,8105,9099,1.0
4029,8128,9099,1.0
4030,8268,9099,1.0
4031,8411,9099,2.0
4032,8530,9099,1.0
4033,8668,9099,1.0
4034,8692,9099,1.0
4035,8827,9099,1.0
4036,8957,9099,3.0
4037,8960,9099,1.0
4038,9098,9099,3.0
4039,9382,9099,1.0
4040,9383,9099,7.0
4041,9386,9099,4.0
4042,9680,9099,1.0
4043,9953,9099,2.0
4044,10092,9099,1.0
4045,10383,9099,2.0
4046,11252,9099,1.0
4047,11561,9099,1.0
4048,11998,9099,1.0
4049,5851,5705,1.0
4050,5993,5705,3.0
4051,6845,5705,4.0
4052,5851,6571,1.0
4053,5856,8277,1.0
4054,6860,8277,2.0
4055,7432,8277,1.0
4056,7571,8277,1.0
4057,7716,8277,1.0
4058,7991,8277,1.0
4059,7993,8277,2.0
4060,7998,8277,2.0
4061,8128,8277,3.0
4062,8129,8277,1.0
4063,8131,8277,2.0
4064,8136,8277,1.0
4065,8137,8277,4.0
4066,8138,8277,3.0
4067,8139,8277,2.0
4068,8268,8277,3.0
4069,8270,8277,3.0
4070,8275,8277,1.0
4071,8278,8277,3.0
4072,8279,8277,1.0
4073,8282,8277,1.0
4074,8412,8277,2.0
4075,8416,8277,2.0
4076,8425,8277,1.0
4077,8554,8277,1.0
4078,8561,8277,1.0
4079,8695,8277,2.0
4080,8696,8277,2.0
4081,8699,8277,1.0
4082,8840,8277,1.0
4083,8842,8277,1.0
4084,12528,8277,1.0
4085,5856,8421,1.0
4086,7987,8421,1.0
4087,7999,8421,1.0
4088,8139,8421,2.0
4089,8566,8421,3.0
4090,5868,6861,2.0
4091,6301,6861,1.0
4092,8138,6861,2.0
4093,8283,6861,1.0
4094,9857,6861,1.0
4095,5868,7284,1.0
4096,6860,7284,1.0
4097,8695,7284,1.0
4098,5868,8691,1.0
4099,6847,8691,3.0
4100,7130,8691,1.0
4101,7390,8691,2.0
4102,7983,8691,1.0
4103,7986,8691,1.0
4104,7987,8691,1.0
4105,8138,8691,1.0
4106,8268,8691,2.0
4107,8271,8691,1.0
4108,8409,8691,2.0
4109,8410,8691,1.0
4110,8415,8691,1.0
4111,8550,8691,1.0
4112,8552,8691,2.0
4113,8667,8691,2.0
4114,8672,8691,1.0
4115,8692,8691,3.0
4116,8693,8691,2.0
4117,8695,8691,1.0
4118,8696,8691,2.0
4119,8827,8691,1.0
4120,8828,8691,1.0
4121,8829,8691,1.0
4122,8836,8691,3.0
4123,8963,8691,2.0
4124,16504,8691,1.0
4125,5870,7171,1.0
4126,5884,5309,3.0
4127,5884,6739,5.0
4128,5893,6739,1.0
4129,6169,6739,1.0
4130,7309,6739,1.0
4131,7606,6739,1.0
4132,5892,7608,1.0
4133,6035,7608,1.0
4134,6327,7608,1.0
4135,6615,7608,1.0
4136,6753,7608,1.0
4137,7306,7608,1.0
4138,7324,7608,2.0
4139,7461,7608,1.0
4140,7462,7608,1.0
4141,7464,7608,1.0
4142,7465,7608,3.0
4143,7466,7608,6.0
4144,7605,7608,1.0
4145,7606,7608,3.0
4146,7607,7608,8.0
4147,7747,7608,1.0
4148,7748,7608,2.0
4149,7750,7608,2.0
4150,8033,7608,1.0
4151,8034,7608,3.0
4152,8170,7608,1.0
4153,8173,7608,1.0
4154,8176,7608,1.0
4155,8316,7608,1.0
4156,8456,7608,1.0
4157,9020,7608,1.0
4158,10030,7608,1.0
4159,5893,6169,1.0
4160,6741,6169,2.0
4161,5893,6178,1.0
4162,6177,6178,2.0
4163,10154,6178,1.0
4164,10281,6178,1.0
4165,5897,5608,1.0
4166,7458,5608,1.0
4167,5897,6183,1.0
4168,5898,6183,1.0
4169,6041,6183,1.0
4170,6326,6183,1.0
4171,6608,6183,3.0
4172,6609,6183,1.0
4173,6611,6183,1.0
4174,7034,6183,2.0
4175,7747,6183,1.0
4176,8175,6183,2.0
4177,8436,6183,1.0
4178,10457,6183,1.0
4179,14302,6183,2.0
4180,5897,7010,1.0
4181,7576,7010,1.0
4182,5897,7310,1.0
4183,6742,7310,1.0
4184,7309,7310,1.0
4185,7311,7310,2.0
4186,7457,7310,1.0
4187,8291,7310,1.0
4188,8308,7310,1.0
4189,8455,7310,1.0
4190,8603,7310,1.0
4191,11318,7310,2.0
4192,5897,7464,1.0
4193,6326,7464,1.0
4194,6611,7464,1.0
4195,6756,7464,1.0
4196,7031,7464,1.0
4197,7037,7464,1.0
4198,7040,7464,1.0
4199,7178,7464,1.0
4200,7179,7464,1.0
4201,7180,7464,1.0
4202,7321,7464,1.0
4203,7322,7464,5.0
4204,7456,7464,1.0
4205,7458,7464,1.0
4206,7462,7464,2.0
4207,7463,7464,1.0
4208,7466,7464,4.0
4209,7604,7464,1.0
4210,7605,7464,1.0
4211,7606,7464,2.0
4212,7608,7464,3.0
4213,7748,7464,3.0
4214,8030,7464,1.0
4215,8161,7464,1.0
4216,8318,7464,1.0
4217,8597,7464,1.0
4218,10326,7464,1.0
4219,5897,8170,1.0
4220,6611,8170,1.0
4221,7176,8170,1.0
4222,7458,8170,1.0
4223,7466,8170,1.0
4224,7599,8170,1.0
4225,7608,8170,1.0
4226,7744,8170,1.0
4227,8024,8170,1.0
4228,8028,8170,5.0
4229,8166,8170,1.0
4230,8171,8170,7.0
4231,8172,8170,3.0
4232,8312,8170,2.0
4233,8314,8170,6.0
4234,8316,8170,1.0
4235,8452,8170,1.0
4236,8454,8170,1.0
4237,8455,8170,3.0
4238,8727,8170,1.0
4239,9164,8170,1.0
4240,9735,8170,1.0
4241,9888,8170,1.0
4242,11008,8170,4.0
4243,11277,8170,3.0
4244,11580,8170,1.0
4245,5897,8174,1.0
4246,6608,8174,1.0
4247,7464,8174,1.0
4248,7606,8174,1.0
4249,7748,8174,1.0
4250,7750,8174,1.0
4251,8031,8174,1.0
4252,8032,8174,1.0
4253,8173,8174,1.0
4254,8175,8174,2.0
4255,8314,8174,1.0
4256,8458,8174,1.0
4257,8885,8174,1.0
4258,10170,8174,1.0
4259,11451,8174,1.0
4260,11735,8174,1.0
4261,5897,8583,1.0
4262,6731,8583,1.0
4263,7296,8583,1.0
4264,8032,8583,1.0
4265,8584,8583,2.0
4266,8696,8583,1.0
4267,8727,8583,1.0
4268,8867,8583,1.0
4269,8868,8583,2.0
4270,9010,8583,1.0
4271,9151,8583,1.0
4272,9739,8583,1.0
4273,11522,8583,1.0
4274,11523,8583,1.0
4275,5897,8876,1.0
4276,6894,8876,1.0
4277,6990,8876,1.0
4278,8166,8876,1.0
4279,8447,8876,3.0
4280,8448,8876,1.0
4281,8452,8876,1.0
4282,8591,8876,1.0
4283,8734,8876,2.0
4284,8735,8876,5.0
4285,8875,8876,5.0
4286,8879,8876,4.0
4287,8881,8876,1.0
4288,9017,8876,1.0
4289,9018,8876,7.0
4290,9020,8876,2.0
4291,9160,8876,2.0
4292,9161,8876,1.0
4293,9166,8876,1.0
4294,9444,8876,3.0
4295,9452,8876,1.0
4296,9735,8876,1.0
4297,9893,8876,1.0
4298,10009,8876,2.0
4299,10300,8876,1.0
4300,10990,8876,1.0
4301,11289,8876,1.0
4302,11459,8876,1.0
4303,11878,8876,1.0
4304,5897,12861,1.0
4305,7580,12861,1.0
4306,9746,12861,1.0
4307,11585,12861,1.0
4308,11595,12861,1.0
4309,11719,12861,1.0
4310,11868,12861,1.0
4311,12435,12861,1.0
4312,12716,12861,1.0
4313,12719,12861,4.0
4314,12723,12861,1.0
4315,12999,12861,1.0
4316,13001,12861,1.0
4317,13003,12861,4.0
4318,13005,12861,1.0
4319,13145,12861,2.0
4320,13724,12861,3.0
4321,15979,12861,1.0
4322,15988,12861,1.0
4323,5898,8307,1.0
4324,7457,8307,1.0
4325,8316,8307,1.0
4326,8447,8307,1.0
4327,8452,8307,1.0
4328,8741,8307,2.0
4329,9861,8307,1.0
4330,9877,8307,1.0
4331,10566,8307,1.0
4332,10990,8307,2.0
4333,5967,6683,2.0
4334,6117,6683,4.0
4335,6255,6683,2.0
4336,6259,6683,2.0
4337,6542,6683,1.0
4338,6684,6683,9.0
4339,6845,6683,3.0
4340,6846,6683,2.0
4341,6964,6683,1.0
4342,7115,6683,1.0
4343,7132,6683,1.0
4344,7252,6683,1.0
4345,7263,6683,2.0
4346,7273,6683,1.0
4347,7391,6683,1.0
4348,7531,6683,1.0
4349,7542,6683,1.0
4350,7697,6683,1.0
4351,8411,6683,1.0
4352,8412,6683,1.0
4353,8554,6683,2.0
4354,8700,6683,1.0
4355,8839,6683,1.0
4356,9099,6683,2.0
4357,9383,6683,1.0
4358,9402,6683,3.0
4359,9427,6683,1.0
4360,9953,6683,1.0
4361,15683,6683,1.0
4362,5967,6684,1.0
4363,6259,6684,2.0
4364,6540,6684,1.0
4365,6683,6684,7.0
4366,6964,6684,2.0
4367,7110,6684,1.0
4368,7994,6684,1.0
4369,8268,6684,2.0
4370,8411,6684,2.0
4371,8554,6684,1.0
4372,8695,6684,1.0
4373,8833,6684,1.0
4374,8835,6684,1.0
4375,8956,6684,1.0
4376,9099,6684,1.0
4377,9383,6684,1.0
4378,9402,6684,2.0
4379,9525,6684,1.0
4380,9559,6684,2.0
4381,9678,6684,1.0
4382,5967,8814,1.0
4383,6684,8814,1.0
4384,7986,8814,1.0
4385,8561,8814,1.0
4386,8961,8814,1.0
4387,9099,8814,1.0
4388,9559,8814,1.0
4389,9801,8814,1.0
4390,14558,8814,1.0
4391,6014,12450,1.0
4392,7300,12450,1.0
4393,9580,12450,1.0
4394,9604,12450,1.0
4395,10169,12450,1.0
4396,11456,12450,1.0
4397,11582,12450,1.0
4398,11879,12450,2.0
4399,11882,12450,1.0
4400,12022,12450,2.0
4401,12023,12450,1.0
4402,12028,12450,3.0
4403,12304,12450,1.0
4404,12310,12450,1.0
4405,12311,12450,1.0
4406,12443,12450,1.0
4407,12446,12450,2.0
4408,12448,12450,3.0
4409,12449,12450,3.0
4410,12451,12450,2.0
4411,12453,12450,1.0
4412,12581,12450,1.0
4413,12588,12450,2.0
4414,12590,12450,2.0
4415,12591,12450,3.0
4416,12595,12450,1.0
4417,12597,12450,1.0
4418,12732,12450,4.0
4419,12737,12450,1.0
4420,12739,12450,1.0
4421,13016,12450,1.0
4422,13021,12450,1.0
4423,13309,12450,1.0
4424,13443,12450,1.0
4425,13734,12450,1.0
4426,13855,12450,1.0
4427,13872,12450,1.0
4428,14296,12450,1.0
4429,15169,12450,1.0
4430,15284,12450,1.0
4431,6021,7439,1.0
4432,6588,7439,1.0
4433,7155,7439,1.0
4434,7297,7439,1.0
4435,7438,7439,1.0
4436,7442,7439,2.0
4437,7716,7439,1.0
4438,7723,7439,4.0
4439,8010,7439,1.0
4440,8149,7439,1.0
4441,8275,7439,1.0
4442,8415,7439,1.0
4443,8553,7439,1.0
4444,8726,7439,1.0
4445,9018,7439,1.0
4446,13855,7439,1.0
4447,6034,8726,1.0
4448,7732,8726,1.0
4449,8274,8726,1.0
4450,8580,8726,1.0
4451,8593,8726,1.0
4452,8875,8726,1.0
4453,9016,8726,1.0
4454,9581,8726,3.0
4455,9719,8726,2.0
4456,6034,11285,1.0
4457,6177,11285,4.0
4458,9009,11285,1.0
4459,9578,11285,1.0
4460,9724,11285,2.0
4461,10146,11285,1.0
4462,10147,11285,1.0
4463,10152,11285,1.0
4464,10291,11285,1.0
4465,10435,11285,1.0
4466,10567,11285,1.0
4467,10571,11285,1.0
4468,10582,11285,1.0
4469,10858,11285,1.0
4470,11137,11285,1.0
4471,11142,11285,2.0
4472,11154,11285,1.0
4473,11282,11285,2.0
4474,11286,11285,1.0
4475,11428,11285,4.0
4476,11543,11285,1.0
4477,11565,11285,2.0
4478,11704,11285,1.0
4479,11706,11285,2.0
4480,11722,11285,1.0
4481,11980,11285,1.0
4482,11988,11285,2.0
4483,12262,11285,1.0
4484,12419,11285,1.0
4485,12703,11285,1.0
4486,12704,11285,1.0
4487,12840,11285,1.0
4488,12848,11285,1.0
4489,13407,11285,1.0
4490,14397,11285,2.0
4491,14426,11285,1.0
4492,6035,6612,1.0
4493,6325,6612,1.0
4494,6326,6612,1.0
4495,6609,6612,1.0
4496,6611,6612,2.0
4497,6752,6612,2.0
4498,6895,6612,1.0
4499,6896,6612,1.0
4500,7037,6612,1.0
4501,7318,6612,1.0
4502,7466,6612,2.0
4503,7747,6612,1.0
4504,8717,6612,1.0
4505,9427,6612,2.0
4506,10163,6612,1.0
4507,10435,6612,4.0
4508,6035,7165,1.0
4509,6325,7165,1.0
4510,6877,7165,3.0
4511,7019,7165,4.0
4512,7031,7165,1.0
4513,7453,7165,2.0
4514,6035,8034,1.0
4515,6183,8034,1.0
4516,6609,8034,2.0
4517,6611,8034,2.0
4518,7179,8034,1.0
4519,7461,8034,1.0
4520,7462,8034,2.0
4521,7463,8034,1.0
4522,7464,8034,1.0
4523,7465,8034,2.0
4524,7466,8034,4.0
4525,7748,8034,3.0
4526,8028,8034,1.0
4527,8033,8034,1.0
4528,9444,8034,1.0
4529,10154,8034,1.0
4530,10170,8034,1.0
4531,6035,11280,1.0
4532,7459,11280,1.0
4533,6038,2881,1.0
4534,6038,7747,1.0
4535,6612,7747,1.0
4536,7174,7747,1.0
4537,7319,7747,1.0
4538,7322,7747,1.0
4539,7460,7747,1.0
4540,7462,7747,1.0
4541,7463,7747,2.0
4542,7603,7747,2.0
4543,7606,7747,2.0
4544,7608,7747,1.0
4545,7729,7747,1.0
4546,7748,7747,2.0
4547,8031,7747,7.0
4548,8032,7747,1.0
4549,8163,7747,2.0
4550,8173,7747,2.0
4551,8315,7747,1.0
4552,8316,7747,1.0
4553,8317,7747,2.0
4554,8457,7747,1.0
4555,8598,7747,2.0
4556,9173,7747,1.0
4557,9447,7747,1.0
4558,9597,7747,1.0
4559,9885,7747,1.0
4560,11566,7747,1.0
4561,11578,7747,1.0
4562,6038,8168,1.0
4563,6042,8168,1.0
4564,7032,8168,1.0
4565,7743,8168,1.0
4566,8026,8168,1.0
4567,8029,8168,1.0
4568,8309,8168,4.0
4569,8452,8168,1.0
4570,9021,8168,1.0
4571,9603,8168,1.0
4572,10291,8168,1.0
4573,6038,10455,1.0
4574,8025,10455,1.0
4575,9744,10455,1.0
4576,9752,10455,3.0
4577,9888,10455,1.0
4578,10018,10455,1.0
4579,10029,10455,2.0
4580,10311,10455,1.0
4581,10312,10455,2.0
4582,10454,10455,3.0
4583,10456,10455,2.0
4584,10598,10455,3.0
4585,11131,10455,1.0
4586,11164,10455,1.0
4587,11457,10455,1.0
4588,11586,10455,1.0
4589,11594,10455,1.0
4590,11876,10455,1.0
4591,11883,10455,1.0
4592,13004,10455,1.0
4593,14002,10455,1.0
4594,17271,10455,1.0
4595,6039,9175,1.0
4596,8741,9175,1.0
4597,8743,9175,1.0
4598,9150,9175,1.0
4599,9159,9175,1.0
4600,9174,9175,1.0
4601,9458,9175,1.0
4602,9598,9175,1.0
4603,9742,9175,1.0
4604,10036,9175,2.0
4605,10609,9175,1.0
4606,12718,9175,1.0
4607,6040,6039,2.0
4608,6606,6039,2.0
4609,6040,7177,1.0
4610,6751,7177,1.0
4611,7179,7177,1.0
4612,7180,7177,1.0
4613,7458,7177,2.0
4614,7603,7177,1.0
4615,9591,7177,1.0
4616,6040,8452,1.0
4617,7458,8452,1.0
4618,7600,8452,1.0
4619,7740,8452,2.0
4620,8025,8452,1.0
4621,8167,8452,3.0
4622,8169,8452,1.0
4623,8307,8452,1.0
4624,8308,8452,1.0
4625,8309,8452,1.0
4626,8311,8452,2.0
4627,8448,8452,1.0
4628,8450,8452,1.0
4629,8451,8452,1.0
4630,8455,8452,1.0
4631,8457,8452,2.0
4632,8588,8452,1.0
4633,8593,8452,1.0
4634,8595,8452,1.0
4635,8596,8452,1.0
4636,8599,8452,1.0
4637,8735,8452,2.0
4638,8876,8452,1.0
4639,9581,8452,1.0
4640,9866,8452,1.0
4641,9889,8452,1.0
4642,14682,8452,1.0
4643,6041,6611,1.0
4644,6324,6611,1.0
4645,6326,6611,1.0
4646,6330,6611,1.0
4647,6608,6611,2.0
4648,6610,6611,2.0
4649,6612,6611,5.0
4650,6739,6611,1.0
4651,6752,6611,3.0
4652,7180,6611,1.0
4653,7321,6611,1.0
4654,7458,6611,1.0
4655,7460,6611,1.0
4656,7466,6611,2.0
4657,7606,6611,1.0
4658,7608,6611,2.0
4659,8023,6611,1.0
4660,8034,6611,2.0
4661,8318,6611,3.0
4662,9031,6611,1.0
4663,9586,6611,1.0
4664,9731,6611,1.0
4665,9862,6611,1.0
4666,10008,6611,1.0
4667,6041,7169,1.0
4668,7034,7169,1.0
4669,8175,7169,1.0
4670,6041,7749,1.0
4671,6188,7749,1.0
4672,6326,7749,1.0
4673,7460,7749,1.0
4674,7463,7749,1.0
4675,7466,7749,3.0
4676,7603,7749,1.0
4677,7605,7749,1.0
4678,7748,7749,1.0
4679,7750,7749,8.0
4680,8032,7749,1.0
4681,8033,7749,2.0
4682,8457,7749,1.0
4683,9173,7749,1.0
4684,11007,7749,1.0
4685,11157,7749,2.0
4686,6042,7037,2.0
4687,6324,7037,3.0
4688,6326,7037,1.0
4689,6327,7037,1.0
4690,6606,7037,1.0
4691,6608,7037,1.0
4692,6610,7037,2.0
4693,6750,7037,2.0
4694,6752,7037,1.0
4695,7034,7037,1.0
4696,7036,7037,3.0
4697,7169,7037,1.0
4698,7179,7037,2.0
4699,7462,7037,1.0
4700,7464,7037,2.0
4701,7466,7037,1.0
4702,7604,7037,1.0
4703,7606,7037,1.0
4704,9017,7037,1.0
4705,6042,9461,1.0
4706,8032,9461,1.0
4707,9174,9461,1.0
4708,9459,9461,1.0
4709,9743,9461,1.0
4710,9744,9461,1.0
4711,11306,9461,1.0
4712,12031,9461,1.0
4713,13010,9461,1.0
4714,6045,6188,2.0
4715,6187,6188,1.0
4716,6326,6188,1.0
4717,6328,6188,1.0
4718,6329,6188,1.0
4719,6330,6188,1.0
4720,6608,6188,1.0
4721,6609,6188,1.0
4722,6615,6188,2.0
4723,6754,6188,1.0
4724,6897,6188,1.0
4725,7318,6188,1.0
4726,7460,6188,1.0
4727,7603,6188,1.0
4728,9026,6188,1.0
4729,9433,6188,1.0
4730,9588,6188,1.0
4731,10021,6188,2.0
4732,11287,6188,1.0
4733,6117,6259,2.0
4734,6118,6259,3.0
4735,6684,6259,1.0
4736,6845,6259,2.0
4737,7130,6259,1.0
4738,6117,9402,1.0
4739,6683,9402,3.0
4740,6686,9402,1.0
4741,8694,9402,1.0
4742,8835,9402,1.0
4743,8976,9402,5.0
4744,9404,9402,2.0
4745,9686,9402,1.0
4746,9994,9402,1.0
4747,11097,9402,2.0
4748,6172,6877,1.0
4749,6739,6877,1.0
4750,7165,6877,3.0
4751,9126,6877,1.0
4752,6172,7598,1.0
4753,6325,7598,1.0
4754,6610,7598,4.0
4755,7462,7598,4.0
4756,7602,7598,1.0
4757,7741,7598,2.0
4758,8024,7598,1.0
4759,8593,7598,3.0
4760,8880,7598,2.0
4761,9441,7598,1.0
4762,10289,7598,1.0
4763,10855,7598,1.0
4764,11451,7598,1.0
4765,6174,8739,1.0
4766,8026,8739,1.0
4767,8269,8739,1.0
4768,8454,8739,1.0
4769,8461,8739,1.0
4770,8597,8739,1.0
4771,8598,8739,2.0
4772,8736,8739,1.0
4773,8878,8739,2.0
4774,8880,8739,1.0
4775,9024,8739,1.0
4776,9450,8739,1.0
4777,9599,8739,2.0
4778,10012,8739,1.0
4779,11156,8739,2.0
4780,11309,8739,1.0
4781,11458,8739,1.0
4782,12300,8739,1.0
4783,6177,6743,1.0
4784,8603,6743,1.0
4785,10891,6743,6.0
4786,6177,6747,1.0
4787,6606,6747,4.0
4788,6609,6747,1.0
4789,6610,6747,2.0
4790,7031,6747,4.0
4791,9605,6747,1.0
4792,6177,7022,6.0
4793,7744,7022,2.0
4794,8457,7022,1.0
4795,12445,7022,1.0
4796,6177,7031,2.0
4797,6608,7031,1.0
4798,7032,7031,4.0
4799,7037,7031,2.0
4800,7314,7031,2.0
4801,7322,7031,1.0
4802,8303,7031,1.0
4803,8742,7031,2.0
4804,6177,8586,1.0
4805,8725,8586,1.0
4806,8727,8586,1.0
4807,8729,8586,2.0
4808,9151,8586,1.0
4809,10318,8586,1.0
4810,6177,9028,1.0
4811,8033,9028,2.0
4812,8601,9028,1.0
4813,8720,9028,1.0
4814,9452,9028,1.0
4815,9571,9028,1.0
4816,11427,9028,1.0
4817,11711,9028,1.0
4818,12592,9028,1.0
4819,6178,10015,2.0
4820,9873,10015,1.0
4821,10016,10015,1.0
4822,10017,10015,1.0
4823,10159,10015,1.0
4824,10161,10015,1.0
4825,10309,10015,1.0
4826,10581,10015,1.0
4827,10591,10015,1.0
4828,10867,10015,1.0
4829,11016,10015,2.0
4830,11143,10015,1.0
4831,11146,10015,1.0
4832,11437,10015,1.0
4833,11715,10015,1.0
4834,12546,10015,1.0
4835,6179,8311,1.0
4836,6324,8311,1.0
4837,6610,8311,1.0
4838,7462,8311,1.0
4839,8028,8311,1.0
4840,8169,8311,1.0
4841,8452,8311,1.0
4842,8453,8311,1.0
4843,8454,8311,2.0
4844,8455,8311,2.0
4845,8456,8311,1.0
4846,9595,8311,1.0
4847,6182,5473,4.0
4848,6751,5473,1.0
4849,7598,5473,1.0
4850,6183,6041,1.0
4851,6326,6041,1.0
4852,6611,6041,1.0
4853,7036,6041,1.0
4854,8603,6041,1.0
4855,6183,6326,1.0
4856,6185,6326,1.0
4857,6187,6326,1.0
4858,6329,6326,1.0
4859,6606,6326,1.0
4860,6609,6326,4.0
